Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-16T03:00:00+00:00",19.06,5.69,343.12,8.57,0.2,257.5,2.22,24.13,74.97,0.24,12.74
"2022-09-16T05:00:00+00:00",19.03,5.85,339.96,9.22,0.18,258.2,2.33,24.14,74.69,0.23,11.36
"2022-09-16T06:00:00+00:00",19.02,5.93,338.38,9.41,0.18,255.3,2.42,24.14,74.6,0.23,11.09
"2022-09-16T07:00:00+00:00",19.01,6.16,339.6,10.02,0.17,252.8,2.47,24.14,74.5,0.23,11.17
"2022-09-16T09:00:00+00:00",19.02,6.62,342.04,10.48,0.16,245.2,2.65,24.13,74.77,0.22,12.91
"2022-09-16T10:00:00+00:00",19.03,6.41,343.19,10.48,0.17,245.1,2.5,24.13,74.76,0.22,13.94
"2022-09-16T13:00:00+00:00",19.06,6.25,343.9,11.43,0.26,294.6,1.83,24.14,75.09,0.21,15.65
"2022-09-16T15:00:00+00:00",19.09,6.78,340.7,11.42,0.25,298.9,1.83,24.14,75.72,0.21,16.03
"2022-09-16T16:00:00+00:00",19.11,6.62,342.07,11.36,0.24,300.1,1.84,24.14,76.24,0.21,15.87
"2022-09-16T18:00:00+00:00",19.12,6.3,344.82,8.49,0.2,291.5,1.94,24.13,77.67,0.21,14.68
"2022-09-16T19:00:00+00:00",19.1,5.74,344.17,6.7,0.18,264.7,2.23,24.14,78.98,0.21,13.93
"2022-09-16T21:00:00+00:00",19.03,4.72,345.58,6.01,0.15,225.9,4.12,24.14,78.82,0.21,12.79
"2022-09-16T22:00:00+00:00",18.99,4.68,347.29,6.37,0.15,218.7,5.44,24.14,77.74,0.21,12.3
