Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-02-07T01:00:00+00:00",6.95,1.89,53.7,4.17,0.25,219.9,5.86,24.14,64.09,0.17,4.31
"2023-02-07T02:00:00+00:00",6.94,2.01,39.94,4.01,0.25,221.3,5.43,24.14,65.33,0.17,3.94
"2023-02-07T03:00:00+00:00",6.93,2.14,26.17,4.05,0.24,223.2,5.45,24.14,66.8,0.17,3.4
"2023-02-07T04:00:00+00:00",6.93,2.25,30.03,4.1,0.23,224.5,5.65,24.14,68.27,0.17,2.93
"2023-02-07T06:00:00+00:00",6.93,2.48,37.75,4.45,0.23,221.7,5.96,24.13,70.56,0.19,2.36
"2023-02-07T07:00:00+00:00",6.93,2.57,37.84,4.36,0.24,218.9,6.14,24.13,71.23,0.2,2.17
"2023-02-07T09:00:00+00:00",6.95,2.76,38.02,4.35,0.28,214.7,7.13,24.13,72.43,0.22,2.41
"2023-02-07T10:00:00+00:00",6.96,2.52,44.99,4.22,0.29,214.4,7.46,24.13,72.54,0.23,3.35
"2023-02-07T12:00:00+00:00",6.97,2.03,58.94,5.63,0.29,216.8,7.83,24.13,72.25,0.24,5.83
"2023-02-07T13:00:00+00:00",6.98,2.03,71.33,5.59,0.28,220.7,7.92,24.13,72.06,0.25,6.25
"2023-02-07T15:00:00+00:00",6.99,2.03,96.12,5,0.26,227.4,8.44,24.14,72.25,0.26,6.94
"2023-02-07T16:00:00+00:00",7,2.11,88.49,5,0.26,228.1,8.89,24.14,72.4,0.26,6.93
"2023-02-07T18:00:00+00:00",7,2.28,73.23,4.84,0.26,225.6,10.03,24.13,73.01,0.28,5.77
"2023-02-07T19:00:00+00:00",6.99,2.2,74.1,4.51,0.28,223.4,10.73,24.14,73.34,0.28,5.11
"2023-02-07T21:00:00+00:00",6.96,3.32,79.13,4.38,0.34,218.2,12.28,24.14,73.65,0.29,4.29
"2023-02-07T22:00:00+00:00",6.95,2.94,73.87,4.17,0.36,216.8,12.4,24.14,73.57,0.29,3.87
