Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-11T01:00:00+00:00",17.67,6.91,244.61,12.27,1.28,249.41,3.98,24.14,253.49,0.18,16.23
"2023-10-11T02:00:00+00:00",17.67,7.11,244.63,11.88,1.27,249.62,3.96,24.14,251.94,0.18,16.31
"2023-10-11T03:00:00+00:00",17.66,7.3,244.66,11.63,1.27,249.82,3.95,24.13,252.24,0.18,16.43
"2023-10-11T04:00:00+00:00",17.66,7.52,243.04,11.63,1.3,249.57,3.98,24.13,253.48,0.18,16.51
"2023-10-11T06:00:00+00:00",17.64,7.95,239.81,12.19,1.36,249.06,4.03,24.13,253.68,0.17,16.77
"2023-10-11T07:00:00+00:00",17.64,8.39,240.43,13.81,1.34,249.24,4.04,24.13,253.22,0.16,16.98
"2023-10-11T09:00:00+00:00",17.65,9.27,241.66,13.72,1.3,249.59,4.06,24.14,255.92,0.16,17.57
"2023-10-11T10:00:00+00:00",17.67,9.11,239.76,13.77,1.25,248.64,4,24.14,254.64,0.16,17.96
"2023-10-11T12:00:00+00:00",17.71,7.3,227.4,13.31,1.08,246.35,3.85,24.14,254.69,0.16,18.13
"2023-10-11T13:00:00+00:00",17.73,7.06,226.26,12.82,1.05,245.45,3.77,24.14,254.8,0.16,18.64
"2023-10-11T15:00:00+00:00",17.75,6.59,223.97,11.28,1,243.66,3.62,24.14,254.73,0.14,18.64
"2023-10-11T16:00:00+00:00",17.75,6.44,227.75,11.04,1.02,245.18,3.62,24.14,255.28,0.13,18.5
"2023-10-11T18:00:00+00:00",17.74,6.15,235.32,12.62,1.06,248.21,3.62,24.14,257.14,0.11,17.94
"2023-10-11T19:00:00+00:00",17.74,6.17,235.22,12.68,1.07,249.34,3.68,20.54,259.25,0.1,18.07
"2023-10-11T21:00:00+00:00",17.73,6.21,235.01,11.17,1.08,251.59,3.8,13.36,264.15,0.08,17.4
"2023-10-11T22:00:00+00:00",17.72,6.99,235.13,12.43,1.08,250.71,3.78,13.74,266.61,0.08,17.37
