Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-11T01:00:00+00:00",9.75,8.58,267.73,13.08,1.28,227,3.99,24.13,40.28,0.05,7.67
"2023-04-11T02:00:00+00:00",9.76,8.35,268.46,12.85,1.26,229.2,4.02,24.13,43.92,0.05,7.44
"2023-04-11T03:00:00+00:00",9.76,8.13,269.18,12.41,1.22,232.7,4.05,24.14,46.67,0.04,7.22
"2023-04-11T04:00:00+00:00",9.76,7.66,268.88,12.05,1.16,235.3,4.12,24.14,47.29,0.04,7.29
"2023-04-11T06:00:00+00:00",9.76,6.71,268.29,9.95,1.03,236.3,4.32,24.14,45.62,0.04,7.34
"2023-04-11T07:00:00+00:00",9.76,6.94,263.59,9.86,1,235.7,4.28,24.13,42.46,0.04,7.94
"2023-04-11T09:00:00+00:00",9.77,7.4,254.18,12.04,0.99,232.9,4.01,24.13,33.69,0.04,9.5
"2023-04-11T10:00:00+00:00",9.77,7.47,247.4,13.51,0.99,229.8,3.94,24.13,29.36,0.03,9.62
"2023-04-11T12:00:00+00:00",9.77,7.61,233.83,15.51,0.98,223.5,3.84,24.13,26.57,0.03,9.06
"2023-04-11T13:00:00+00:00",9.77,7.89,226.06,18.14,0.97,222,3.86,22.78,27.01,0.03,9.11
"2023-04-11T15:00:00+00:00",9.78,8.46,210.53,18.35,0.95,225,3.87,20.08,27.44,0.04,9.46
"2023-04-11T16:00:00+00:00",9.78,9.13,203.59,19.79,0.92,227.5,3.81,16.15,27.01,0.03,9.44
"2023-04-11T18:00:00+00:00",9.78,10.47,189.71,21.12,0.85,227.9,3.72,8.28,23.2,0.03,9.24
"2023-04-11T19:00:00+00:00",9.79,11.46,184.66,23.96,0.84,224.5,3.54,8.08,20.56,0.03,9.38
"2023-04-11T21:00:00+00:00",9.79,13.43,174.55,23.92,0.95,210.3,3.34,7.69,11.07,0.03,9.89
"2023-04-11T22:00:00+00:00",9.79,12.01,200.94,20.86,1.04,206.4,3.42,13.09,5.08,0.03,10.1
