Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-24T01:00:00+00:00",8.18,7,249.57,12.93,1.77,226.7,4.68,24.13,252.62,0.24,10.68
"2022-12-24T02:00:00+00:00",8.18,7.18,250.44,13.52,1.73,227.7,4.74,24.13,252.07,0.24,10.69
"2022-12-24T03:00:00+00:00",8.18,7.35,251.3,12.58,1.7,228,4.8,24.13,251.61,0.24,10.55
"2022-12-24T04:00:00+00:00",8.18,6.96,255.8,12.46,1.64,227.8,4.83,24.13,251.24,0.24,10.34
"2022-12-24T06:00:00+00:00",8.18,6.16,264.8,8.85,1.56,224.7,4.86,24.14,250.8,0.23,9.89
"2022-12-24T07:00:00+00:00",8.18,5.43,259.54,7.79,1.58,222.1,4.84,24.14,250.7,0.23,9.45
"2022-12-24T09:00:00+00:00",8.18,3.96,249.02,3.66,1.68,217.5,4.83,24.13,250.41,0.23,9.53
"2022-12-24T10:00:00+00:00",8.18,4.27,243.52,7.01,1.77,217.1,4.73,24.14,250.41,0.23,10.1
"2022-12-24T12:00:00+00:00",8.18,4.9,232.53,10.89,2.12,221.5,4.93,24.13,250.07,0.23,11
"2022-12-24T13:00:00+00:00",8.18,5.26,227.16,10.33,2.31,224.6,5.13,24.14,249.96,0.23,11.05
"2022-12-24T15:00:00+00:00",8.18,5.97,216.42,9.37,2.63,228.5,5.59,24.14,249.79,0.22,10.89
"2022-12-24T16:00:00+00:00",8.17,5.98,212.95,10.82,2.68,228.4,5.73,24.14,249.72,0.22,10.92
"2022-12-24T18:00:00+00:00",8.17,5.99,206,13.08,2.51,224.8,5.69,24.14,249.88,0.22,11
"2022-12-24T19:00:00+00:00",8.17,6.56,206.08,12.94,2.44,222.8,5.58,24.14,250.13,0.22,11.1
"2022-12-24T21:00:00+00:00",8.16,7.69,206.23,12.79,2.41,218.7,5.51,24.13,250.6,0.22,11.16
"2022-12-24T22:00:00+00:00",8.16,7.77,207.83,13.18,2.38,217.4,5.44,23.69,250.81,0.22,11.04
