Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-08-31T03:00:00+00:00",20,6.26,20.31,8.88,0.19,128.2,2.31,24.13,76.9,0.34,15.37
"2022-08-31T05:00:00+00:00",20,6.21,18.24,10.14,0.25,95.4,1.96,24.14,76.84,0.34,14.84
"2022-08-31T07:00:00+00:00",19.99,6.53,21.4,11.04,0.27,99.8,2.05,24.14,76.78,0.34,15.83
"2022-08-31T09:00:00+00:00",19.99,6.7,34.11,13.08,0.28,99,2.1,24.14,76.67,0.35,18.47
"2022-08-31T10:00:00+00:00",19.99,7.03,42.95,13.88,0.26,93.8,1.96,24.14,76.69,0.35,20.17
"2022-08-31T13:00:00+00:00",20,7.56,57.48,13.34,0.34,110,2.24,24.14,76.56,0.36,21.95
"2022-08-31T15:00:00+00:00",20,7.27,51.18,12.36,0.4,120.6,2.41,24.14,76.39,0.36,22.03
"2022-08-31T16:00:00+00:00",20.01,7.19,49.89,11.9,0.42,119.8,2.46,24.14,76.34,0.36,21.55
"2022-08-31T18:00:00+00:00",20.01,7.02,47.31,11.29,0.43,110.5,2.42,24.14,76.24,0.36,19.44
"2022-08-31T19:00:00+00:00",20.02,6.85,44.17,10.95,0.41,110.8,2.49,24.14,76.29,0.37,18.43
"2022-08-31T21:00:00+00:00",20.03,6.51,37.88,10.71,0.35,111.7,2.65,24.14,76.31,0.37,17.48
"2022-08-31T22:00:00+00:00",20.03,6.57,35.21,11,0.28,105.3,2.34,24.13,76.35,0.37,17.44
