Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-07-27T02:00:00+00:00",20.61,4.6,119.13,6.46,0.37,235.5,4.04,24.14,270,0.05,16.61
"2022-07-27T03:00:00+00:00",20.62,4.34,114.63,6.6,0.34,236.3,4.16,24.13,270,0.05,16.37
"2022-07-27T04:00:00+00:00",20.62,4.34,115.52,5.82,0.31,236.1,4.21,24.13,270,0.04,16.15
"2022-07-27T05:00:00+00:00",20.62,4.34,116.4,5.86,0.29,234.7,4.21,24.13,270,0.03,16.06
"2022-07-27T06:00:00+00:00",20.62,4.34,117.29,7.2,0.26,231.7,4.2,24.13,270,0.02,16.28
"2022-07-27T07:00:00+00:00",20.62,4.5,121.2,7.91,0.24,228.3,4.29,20.97,270,0,16.72
"2022-07-27T09:00:00+00:00",20.61,4.82,129.02,9.92,0.23,224.8,5.11,14.65,90,0.08,18.24
"2022-07-27T10:00:00+00:00",20.6,4.71,130.46,10.28,0.23,224.9,5.52,17.81,90,0.06,18.55
"2022-07-27T13:00:00+00:00",20.59,4.76,132.17,9.36,0.22,233.6,6.07,24.13,270,0.05,18.89
"2022-07-27T15:00:00+00:00",20.57,3.75,126.51,7.28,0.22,236.7,4.26,24.13,270,0.04,18.93
"2022-07-27T16:00:00+00:00",20.56,4,115.08,6.98,0.29,233.1,2.33,24.13,270,0.04,19.24
"2022-07-27T18:00:00+00:00",20.55,4.51,92.22,8.19,0.31,232.4,2.46,24.13,270,0.02,18.93
"2022-07-27T19:00:00+00:00",20.54,5.17,89.39,8.97,0.3,230.7,2.49,24.13,270.92,0.19,18.65
"2022-07-27T21:00:00+00:00",20.53,6.48,83.72,10.05,0.27,226.4,2.78,24.14,90,0.08,17.04
"2022-07-27T22:00:00+00:00",20.52,6.22,83.94,10.56,0.25,225.5,2.99,24.13,90,0.09,16.6
