Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-07-09T02:00:00+00:00",17.96,1.82,315.85,6.21,0.12,230,3.12,24.13,270,0.04,18.15
"2022-07-09T03:00:00+00:00",17.9,2.24,350.14,6.59,0.11,226.9,3.24,24.13,270,0.01,18.19
"2022-07-09T03:00:00+00:00",17.9,2.24,350.14,6.59,0.11,226.9,3.24,24.13,270,0.01,18.19
"2022-07-09T04:00:00+00:00",17.84,3.07,356.33,8.23,0.11,224.8,3.5,24.13,90,0.04,17.47
"2022-07-09T06:00:00+00:00",17.81,4.73,8.71,9.92,0.11,223.6,4.57,24.13,90,0.07,17.24
"2022-07-09T07:00:00+00:00",17.84,4.53,9.42,10.1,0.11,225.4,5.28,24.14,90,0.05,18.02
"2022-07-09T09:00:00+00:00",18,4.02,11.1,8.48,0.11,231.4,6.12,24.14,270,0.06,20.47
"2022-07-09T10:00:00+00:00",18.16,3.16,355.35,7.62,0.11,233.6,6.35,24.14,270,0.07,21.61
"2022-07-09T12:00:00+00:00",18.35,1.45,323.85,6.02,0.11,229.7,5.27,24.13,270,0.06,23.42
"2022-07-09T13:00:00+00:00",18.34,1.51,313.33,6.19,0.11,220.8,4.4,24.13,270,0.05,23.95
"2022-07-09T15:00:00+00:00",18.35,1.64,292.28,5.22,0.11,208.4,3.87,24.13,270,0.01,24.18
"2022-07-09T16:00:00+00:00",18.38,1.58,313.96,5.22,0.11,206.4,3.79,24.14,90,0.07,24.21
"2022-07-09T18:00:00+00:00",18.39,1.45,357.33,8.99,0.11,211.6,4.24,24.14,90,0.08,23.81
"2022-07-09T19:00:00+00:00",18.37,2.44,30.32,9.39,0.11,216.1,4.71,24.14,90,0.05,20.51
"2022-07-09T21:00:00+00:00",18.3,4.42,96.31,8.34,0.12,224.3,5.04,24.13,270,0.02,17.53
"2022-07-09T22:00:00+00:00",18.23,4.34,98.39,7.68,0.12,226.6,5.06,24.13,270,0.04,17.18
