Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-26T01:00:00+00:00",8.69,8.72,225.86,16.89,1.24,203,3.98,24.13,249.3,0.2,10.78
"2022-12-26T02:00:00+00:00",8.7,8.93,227.2,17.73,1.44,206.3,4.03,24.14,249.69,0.2,10.79
"2022-12-26T03:00:00+00:00",8.71,9.15,228.54,19.46,1.7,214,4.31,24.14,250.31,0.2,10.77
"2022-12-26T04:00:00+00:00",8.72,9.51,233.77,18.42,1.7,220.5,4.42,24.14,250.6,0.21,10.44
"2022-12-26T06:00:00+00:00",8.74,10.24,244.24,13.92,1.23,216.3,4.68,24.14,250.58,0.21,9.37
"2022-12-26T07:00:00+00:00",8.75,9.48,268.08,13.45,1.1,215,4.6,24.14,250.54,0.22,8.63
"2022-12-26T09:00:00+00:00",8.77,7.97,315.75,10.51,1.01,217.1,3.91,24.14,250.31,0.22,6.93
"2022-12-26T10:00:00+00:00",8.78,7.55,307.13,11.37,1.02,218.4,3.87,24.13,250.18,0.22,6.99
"2022-12-26T12:00:00+00:00",8.81,6.72,289.88,10.41,1.01,219.5,4.08,24.14,249.93,0.23,7.1
"2022-12-26T13:00:00+00:00",8.82,6.39,279.54,10.37,0.94,222.7,4.03,24.14,249.76,0.23,7.32
"2022-12-26T15:00:00+00:00",8.84,5.73,258.87,11.23,0.8,233.7,3.88,24.14,249.26,0.24,7.56
"2022-12-26T16:00:00+00:00",8.85,6.15,258.13,11.11,0.77,238.1,3.78,24.14,248.95,0.24,7.62
"2022-12-26T18:00:00+00:00",8.88,7,256.65,10.59,0.76,241.9,3.59,24.14,248.36,0.24,7.15
"2022-12-26T19:00:00+00:00",8.89,6.99,259.53,10.64,0.8,241.4,3.58,24.14,248.01,0.24,7.19
"2022-12-26T21:00:00+00:00",8.91,6.91,269.38,11.17,0.91,235.1,3.65,24.13,247.47,0.23,6.61
"2022-12-26T22:00:00+00:00",8.92,6.56,268.37,10.66,0.95,231,3.72,24.13,247.4,0.23,6.44
