Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-06T02:00:00+00:00",16.65,6.76,274.4,9.97,2.19,257.65,5.38,24.13,245.65,0.18,12.5
"2022-10-06T03:00:00+00:00",16.64,6.13,274.37,8.89,2.07,257.37,5.35,24.13,243.02,0.15,12.33
"2022-10-06T04:00:00+00:00",16.64,5.59,274.29,7.83,1.95,257.01,5.26,24.13,241.11,0.13,12.22
"2022-10-06T06:00:00+00:00",16.64,4.52,274.13,6.49,1.71,256.28,5.09,24.13,241.36,0.09,12.06
"2022-10-06T07:00:00+00:00",16.64,4.67,270,7.13,1.63,256.01,5.01,24.13,243.23,0.08,12.22
"2022-10-06T09:00:00+00:00",16.69,4.98,261.73,9.76,1.46,255.46,4.85,24.14,247.75,0.06,14.31
"2022-10-06T10:00:00+00:00",16.77,5.43,253.17,10.52,1.41,255.08,4.73,24.13,249.96,0.06,15.38
"2022-10-06T13:00:00+00:00",16.84,6.47,237.32,11.5,0.87,233.5,3.63,24.13,269.5,0.07,16.62
"2022-10-06T15:00:00+00:00",16.81,6.75,239.83,12.01,0.87,233.5,3.63,24.14,275.55,0.09,16.76
"2022-10-06T16:00:00+00:00",16.79,6.53,238.99,11.68,0.87,233.5,3.63,24.14,276.14,0.1,16.66
"2022-10-06T18:00:00+00:00",16.75,6.7,234.87,10.88,0.87,233.5,3.63,24.14,272.73,0.12,15.99
"2022-10-06T19:00:00+00:00",16.73,6.61,235.85,10.63,0.87,233.5,3.63,24.14,270.28,0.12,16.02
"2022-10-06T21:00:00+00:00",16.7,6.42,237.8,11.36,0.87,233.5,3.63,24.13,265.42,0.13,15.84
"2022-10-06T22:00:00+00:00",16.69,6.59,237.14,11.13,0.87,233.5,3.63,24.13,263.32,0.13,15.74
