Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-24T03:00:00+00:00",17.79,5.43,353.21,9.36,0.27,235.2,3.72,15.8,216.87,0.02,12.35
"2022-09-24T04:00:00+00:00",17.79,5.57,353.59,9.58,0.26,235.2,3.68,18.58,221.91,0.03,11.95
"2022-09-24T05:00:00+00:00",17.78,5.7,353.97,9.74,0.26,234.5,3.59,21.36,225,0.04,11.63
"2022-09-24T06:00:00+00:00",17.78,5.84,354.35,9.4,0.26,231.3,3.44,24.14,227.73,0.05,11.26
"2022-09-24T07:00:00+00:00",17.78,5.95,354.47,9.94,0.27,235.9,2.59,19.96,229.4,0.05,11.23
"2022-09-24T09:00:00+00:00",17.78,6.17,354.72,11.07,0.34,310,2.04,24.14,232.67,0.06,12.97
"2022-09-24T10:00:00+00:00",17.78,6.17,356.27,10.3,0.32,318.9,2.01,24.14,233.97,0.07,14.05
"2022-09-24T13:00:00+00:00",17.77,5.74,2.09,9.69,0.31,345.1,1.92,23.63,239.4,0.08,16.68
"2022-09-24T15:00:00+00:00",17.77,4.9,7.53,9.55,0.32,7.2,1.94,22.62,242.06,0.09,16.49
"2022-09-24T16:00:00+00:00",17.77,5.2,9.19,8.96,0.31,18.2,1.96,23.12,243.76,0.1,16.38
"2022-09-24T18:00:00+00:00",17.77,5.01,19.34,8.19,0.31,50,1.99,24.14,245.87,0.11,15.27
"2022-09-24T19:00:00+00:00",17.77,5.4,16.62,7.7,0.31,30.7,1.86,24.14,246.44,0.11,14.7
"2022-09-24T21:00:00+00:00",17.77,6.19,11.17,10.08,0.31,24.4,1.87,24.14,246.99,0.12,13.06
"2022-09-24T22:00:00+00:00",17.77,6.43,13.64,10.15,0.31,27.8,1.92,24.14,247.23,0.13,12.56
