Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-30T01:00:00+00:00",19.41,4.68,280.58,9.41,0.76,254.84,3.12,24.14,335.72,0.08,15.48
"2023-08-30T03:00:00+00:00",19.34,5.21,342.09,9.11,0.73,255.81,3.21,24.13,5.79,0.06,14.1
"2023-08-30T04:00:00+00:00",19.31,5.21,339.54,8.62,0.71,258.84,3.12,24.13,18.74,0.06,13.41
"2023-08-30T06:00:00+00:00",19.26,5.23,334.43,7.18,0.67,264.91,2.95,24.13,39.29,0.05,12.81
"2023-08-30T07:00:00+00:00",19.26,4.82,326.29,7.14,0.65,266.79,2.99,24.13,46.97,0.05,13.31
"2023-08-30T09:00:00+00:00",19.29,3.99,310.01,8.89,0.61,270.56,3.06,24.13,47.88,0.06,15.28
"2023-08-30T10:00:00+00:00",19.36,4.48,300.61,9.19,0.6,267.89,3.05,24.14,39.92,0.06,16.41
"2023-08-30T12:00:00+00:00",19.51,5.45,281.82,9.69,0.57,262.54,3.02,24.13,12.42,0.04,17.59
"2023-08-30T13:00:00+00:00",19.54,5.38,278.63,10,0.64,260.57,3.05,24.13,334.41,0.03,18.19
"2023-08-30T15:00:00+00:00",19.52,5.25,272.26,10.67,0.77,256.62,3.11,24.13,276.54,0.07,18.69
"2023-08-30T16:00:00+00:00",19.49,5.21,270.35,10.58,0.83,257.02,3.2,24.13,274.71,0.09,18.58
"2023-08-30T18:00:00+00:00",19.26,5.12,266.54,8.69,0.94,257.83,3.39,24.13,276.96,0.12,18.16
"2023-08-30T19:00:00+00:00",19.23,4.86,271.36,7.27,0.92,258.14,3.4,24.13,281.95,0.11,17.32
"2023-08-30T21:00:00+00:00",19.18,4.69,278.28,7.74,0.89,258.77,3.43,24.14,292.82,0.08,15.68
"2023-08-30T22:00:00+00:00",19.15,4.15,279.53,6.17,0.85,257.93,3.42,24.13,302.17,0.08,15.18
