Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-06T01:00:00+00:00",17.7,6.21,241.32,10.01,0.95,256.7,3.52,24.13,255,0.16,16.39
"2023-10-06T02:00:00+00:00",17.69,6.3,242.36,10.08,0.94,256.44,3.5,24.13,253.58,0.16,16.4
"2023-10-06T03:00:00+00:00",17.67,6.38,243.41,10.28,0.92,256.18,3.48,24.13,253.4,0.16,16.43
"2023-10-06T04:00:00+00:00",17.66,6.39,242.25,10.64,0.89,255.32,3.43,24.13,253.5,0.16,16.57
"2023-10-06T06:00:00+00:00",17.63,6.39,239.92,10.48,0.83,253.61,3.34,24.14,253.22,0.16,16.71
"2023-10-06T07:00:00+00:00",17.63,6.55,241.2,10.89,0.85,253.51,3.33,24.14,253.18,0.16,16.81
"2023-10-06T09:00:00+00:00",17.65,6.88,243.77,12.1,0.88,253.32,3.3,24.14,254.95,0.17,17.61
"2023-10-06T10:00:00+00:00",17.66,6.82,243.15,12.97,0.9,254.03,3.35,24.14,255.09,0.17,17.96
"2023-10-06T12:00:00+00:00",17.69,7.4,241.65,13.63,0.94,255.44,3.45,24.14,253.97,0.18,18.17
"2023-10-06T13:00:00+00:00",17.71,7.48,243.55,14.05,0.96,256.12,3.48,24.14,253.34,0.18,18.42
"2023-10-06T15:00:00+00:00",17.72,7.64,247.35,13.55,0.99,257.47,3.54,24.13,253.75,0.18,18.28
"2023-10-06T16:00:00+00:00",17.72,7.04,247.24,12.41,1,258.2,3.57,24.13,253.51,0.17,17.92
"2023-10-06T18:00:00+00:00",17.7,5.83,247.03,10.91,1.02,259.65,3.64,24.13,252.68,0.14,17.16
"2023-10-06T19:00:00+00:00",17.69,6.07,246.57,10.9,1,259.45,3.65,24.13,253.12,0.13,16.9
"2023-10-06T21:00:00+00:00",17.67,6.55,245.66,9.96,0.96,259.05,3.68,24.14,255.65,0.12,16.82
"2023-10-06T22:00:00+00:00",17.66,6.63,249.98,10.4,0.95,258.62,3.66,24.14,255.97,0.12,16.81
