Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-11-19T02:00:00+00:00",12.92,5.9,315.02,8.63,0.53,230.7,6.46,24.14,252.49,0.54,7.85
"2022-11-19T03:00:00+00:00",12.89,6.13,310.82,9.2,0.51,228.4,6.6,24.14,252.48,0.53,7.83
"2022-11-19T04:00:00+00:00",12.87,6.24,310.8,9.69,0.5,226.2,6.79,24.14,252.42,0.53,7.66
"2022-11-19T06:00:00+00:00",12.83,6.45,310.76,9.33,0.48,224.3,7.01,24.14,252.55,0.52,7.17
"2022-11-19T07:00:00+00:00",12.8,6.23,311.5,9.56,0.48,225.3,7.01,24.14,252.72,0.52,6.93
"2022-11-19T09:00:00+00:00",12.76,5.8,312.97,9.47,0.47,229.8,6.9,24.14,253.04,0.51,7.03
"2022-11-19T10:00:00+00:00",12.74,6.05,313.05,9.57,0.46,231.9,6.86,24.14,253.26,0.51,7.66
"2022-11-19T12:00:00+00:00",12.71,6.55,313.2,9.51,0.44,233.2,6.79,24.13,253.7,0.51,9.83
"2022-11-19T13:00:00+00:00",12.69,6.63,310.21,8.82,0.43,232.4,6.76,24.13,253.87,0.51,10.35
"2022-11-19T15:00:00+00:00",12.65,5.25,304.99,8.25,0.42,228.1,6.83,24.14,254.01,0.51,10.61
"2022-11-19T16:00:00+00:00",12.64,4.89,306.62,7.07,0.41,225.3,6.87,24.13,253.93,0.51,10.17
"2022-11-19T18:00:00+00:00",12.61,4.16,309.88,5.48,0.42,222.3,4.64,24.13,253.87,0.52,9.21
"2022-11-19T19:00:00+00:00",12.6,3.87,306.07,5.37,0.47,220.8,3.61,24.13,253.81,0.52,8.93
"2022-11-19T21:00:00+00:00",12.58,3.29,298.45,4.58,0.61,221.9,3.11,24.14,253.69,0.53,8.47
"2022-11-19T22:00:00+00:00",12.58,2.29,287.94,2.58,0.75,220.8,3.12,24.14,253.6,0.53,8.32
